time,sound
"Jul 13 2009 04:52:08",0.00
"Jul 13 2009 04:52:09",0.00
"Jul 13 2009 04:52:10",0.00
"Jul 13 2009 04:52:11",0.00
"Jul 13 2009 04:52:12",0.00
"Jul 13 2009 04:52:13",0.00
"Jul 13 2009 04:52:14",0.00
"Jul 13 2009 04:52:15",19.00
"Jul 13 2009 04:52:16",0.00
"Jul 13 2009 04:52:17",0.00
"Jul 13 2009 04:52:18",0.00
"Jul 13 2009 04:52:19",0.00
"Jul 13 2009 04:52:21",0.00
"Jul 13 2009 04:52:22",0.00
"Jul 13 2009 04:52:23",0.00
"Jul 13 2009 04:52:24",0.00
"Jul 13 2009 04:52:25",0.00
"Jul 13 2009 04:52:26",0.00
"Jul 13 2009 04:52:27",0.00
"Jul 13 2009 04:52:28",0.00
"Jul 13 2009 04:52:29",0.00
"Jul 13 2009 04:52:30",0.00
"Jul 13 2009 04:52:31",8.00
"Jul 13 2009 04:52:32",0.00
"Jul 13 2009 04:52:34",1.00
"Jul 13 2009 04:52:35",0.00
"Jul 13 2009 04:52:36",0.00
"Jul 13 2009 04:52:37",0.00
"Jul 13 2009 04:52:38",0.00
"Jul 13 2009 04:52:39",21.00
"Jul 13 2009 04:52:40",0.00
"Jul 13 2009 04:52:41",0.00
"Jul 13 2009 04:52:42",0.00
"Jul 13 2009 04:52:43",0.00
"Jul 13 2009 04:52:44",0.00
"Jul 13 2009 04:52:45",0.00
"Jul 13 2009 04:52:47",0.00
"Jul 13 2009 04:52:48",0.00
"Jul 13 2009 04:52:49",0.00
"Jul 13 2009 04:52:50",0.00
"Jul 13 2009 04:52:51",0.00
"Jul 13 2009 04:52:52",0.00
"Jul 13 2009 04:52:53",0.00
"Jul 13 2009 04:52:54",20.00
"Jul 13 2009 04:52:55",0.00
"Jul 13 2009 04:52:56",0.00
"Jul 13 2009 04:52:57",30.00
"Jul 13 2009 04:52:58",0.00
"Jul 13 2009 04:53:00",0.00
"Jul 13 2009 04:53:01",7.00
"Jul 13 2009 04:53:02",0.00
"Jul 13 2009 04:53:03",0.00
"Jul 13 2009 04:53:04",0.00
"Jul 13 2009 04:53:05",0.00
"Jul 13 2009 04:53:06",0.00
"Jul 13 2009 04:53:07",0.00
"Jul 13 2009 04:53:08",0.00
"Jul 13 2009 04:53:09",0.00
"Jul 13 2009 04:53:10",0.00
"Jul 13 2009 04:53:11",0.00
"Jul 13 2009 04:53:12",3.00
"Jul 13 2009 04:53:14",0.00
"Jul 13 2009 04:53:15",0.00
"Jul 13 2009 04:53:16",10.00
"Jul 13 2009 04:53:17",0.00
"Jul 13 2009 04:53:18",26.00
"Jul 13 2009 04:53:19",0.00
"Jul 13 2009 04:53:20",0.00
"Jul 13 2009 04:53:21",0.00
"Jul 13 2009 04:53:22",0.00
"Jul 13 2009 04:53:23",0.00
"Jul 13 2009 04:53:24",0.00
"Jul 13 2009 04:53:25",0.00
"Jul 13 2009 04:53:27",0.00
"Jul 13 2009 04:53:28",0.00
"Jul 13 2009 04:53:29",0.00
"Jul 13 2009 04:53:30",0.00
"Jul 13 2009 04:53:31",0.00
"Jul 13 2009 04:53:32",0.00
"Jul 13 2009 04:53:33",0.00
"Jul 13 2009 04:53:34",24.00
"Jul 13 2009 04:53:35",0.00
"Jul 13 2009 04:53:36",27.00
"Jul 13 2009 04:53:37",0.00
"Jul 13 2009 04:53:38",0.00
"Jul 13 2009 04:53:40",0.00
"Jul 13 2009 04:53:41",7.00
"Jul 13 2009 04:53:42",0.00
"Jul 13 2009 04:53:43",0.00
"Jul 13 2009 04:53:44",0.00
"Jul 13 2009 04:53:45",0.00
"Jul 13 2009 04:53:46",0.00
"Jul 13 2009 04:53:47",0.00
"Jul 13 2009 04:53:48",0.00
"Jul 13 2009 04:53:49",0.00
"Jul 13 2009 04:53:50",0.00
"Jul 13 2009 04:53:51",17.00
"Jul 13 2009 04:53:52",0.00
"Jul 13 2009 04:53:54",0.00
"Jul 13 2009 04:53:55",0.00
"Jul 13 2009 04:53:56",0.00
"Jul 13 2009 04:53:57",0.00
"Jul 13 2009 04:53:58",0.00
"Jul 13 2009 04:53:59",0.00
"Jul 13 2009 04:54:00",0.00
"Jul 13 2009 04:54:01",0.00
"Jul 13 2009 04:54:02",0.00
"Jul 13 2009 04:54:03",81.00
"Jul 13 2009 04:54:04",0.00
"Jul 13 2009 04:54:05",0.00
"Jul 13 2009 04:54:07",0.00
"Jul 13 2009 04:54:08",0.00
"Jul 13 2009 04:54:09",0.00
"Jul 13 2009 04:54:10",0.00
"Jul 13 2009 04:54:11",0.00
"Jul 13 2009 04:54:12",0.00
"Jul 13 2009 04:54:13",0.00
"Jul 13 2009 04:54:14",0.00
"Jul 13 2009 04:54:15",0.00
"Jul 13 2009 04:54:16",0.00
"Jul 13 2009 04:54:17",0.00
"Jul 13 2009 04:54:18",0.00
"Jul 13 2009 04:54:20",0.00
"Jul 13 2009 04:54:21",5.00
"Jul 13 2009 04:54:22",0.00
"Jul 13 2009 04:54:23",0.00
"Jul 13 2009 04:54:24",0.00
"Jul 13 2009 04:54:25",18.00
"Jul 13 2009 04:54:26",6.00
"Jul 13 2009 04:54:27",0.00
"Jul 13 2009 04:54:28",0.00
"Jul 13 2009 04:54:29",0.00
"Jul 13 2009 04:54:30",0.00
"Jul 13 2009 04:54:31",0.00
"Jul 13 2009 04:54:32",0.00
"Jul 13 2009 04:54:34",0.00
"Jul 13 2009 04:54:35",0.00
"Jul 13 2009 04:54:36",0.00
"Jul 13 2009 04:54:37",0.00
"Jul 13 2009 04:54:38",0.00
"Jul 13 2009 04:54:39",0.00
"Jul 13 2009 04:54:40",0.00
"Jul 13 2009 04:54:41",0.00
"Jul 13 2009 04:54:42",0.00
"Jul 13 2009 04:54:43",0.00
"Jul 13 2009 04:54:44",19.00
"Jul 13 2009 04:54:45",4.00
"Jul 13 2009 04:54:47",0.00
"Jul 13 2009 04:54:48",0.00
"Jul 13 2009 04:54:49",0.00
"Jul 13 2009 04:54:50",20.00
"Jul 13 2009 04:54:51",0.00
"Jul 13 2009 04:54:52",0.00
"Jul 13 2009 04:54:53",0.00
"Jul 13 2009 04:54:54",0.00
"Jul 13 2009 04:54:55",0.00
"Jul 13 2009 04:54:56",0.00
"Jul 13 2009 04:54:57",0.00
"Jul 13 2009 04:54:58",0.00
"Jul 13 2009 04:55:00",0.00
"Jul 13 2009 04:55:01",0.00
"Jul 13 2009 04:55:02",0.00
"Jul 13 2009 04:55:03",0.00
"Jul 13 2009 04:55:04",0.00
"Jul 13 2009 04:55:05",0.00
"Jul 13 2009 04:55:06",0.00
"Jul 13 2009 04:55:07",0.00
"Jul 13 2009 04:55:08",0.00
"Jul 13 2009 04:55:09",0.00
"Jul 13 2009 04:55:10",0.00
"Jul 13 2009 04:55:11",0.00
"Jul 13 2009 04:55:13",0.00
"Jul 13 2009 04:55:14",0.00
"Jul 13 2009 04:55:15",0.00
"Jul 13 2009 04:55:16",0.00
"Jul 13 2009 04:55:17",0.00
"Jul 13 2009 04:55:18",0.00
"Jul 13 2009 04:55:19",0.00
"Jul 13 2009 04:55:20",0.00
"Jul 13 2009 04:55:21",0.00
"Jul 13 2009 04:55:22",2.00
"Jul 13 2009 04:55:23",0.00
"Jul 13 2009 04:55:24",0.00
"Jul 13 2009 04:55:25",0.00
"Jul 13 2009 04:55:27",0.00
"Jul 13 2009 04:55:28",11.00
"Jul 13 2009 04:55:29",0.00
"Jul 13 2009 04:55:30",0.00
"Jul 13 2009 04:55:31",14.00
"Jul 13 2009 04:55:32",0.00
"Jul 13 2009 04:55:33",0.00
"Jul 13 2009 04:55:34",0.00
"Jul 13 2009 04:55:35",0.00
"Jul 13 2009 04:55:36",0.00
"Jul 13 2009 04:55:37",0.00
"Jul 13 2009 04:55:38",0.00
"Jul 13 2009 04:55:40",0.00
"Jul 13 2009 04:55:41",0.00
"Jul 13 2009 04:55:42",0.00
"Jul 13 2009 04:55:43",21.00
"Jul 13 2009 04:55:44",0.00
"Jul 13 2009 04:55:45",0.00
"Jul 13 2009 04:55:46",0.00
"Jul 13 2009 04:55:47",0.00
"Jul 13 2009 04:55:48",0.00
"Jul 13 2009 04:55:49",0.00
"Jul 13 2009 04:55:50",0.00
"Jul 13 2009 04:55:51",0.00
"Jul 13 2009 04:55:53",0.00
"Jul 13 2009 04:55:54",0.00
"Jul 13 2009 04:55:55",0.00
"Jul 13 2009 04:55:56",0.00
"Jul 13 2009 04:55:57",0.00
"Jul 13 2009 04:55:58",0.00
"Jul 13 2009 04:55:59",0.00
"Jul 13 2009 04:56:00",0.00
"Jul 13 2009 04:56:01",23.00
"Jul 13 2009 04:56:02",0.00
"Jul 13 2009 04:56:03",4.00
"Jul 13 2009 04:56:04",0.00
"Jul 13 2009 04:56:06",0.00
"Jul 13 2009 04:56:07",0.00
"Jul 13 2009 04:56:08",11.00
"Jul 13 2009 04:56:09",0.00
"Jul 13 2009 04:56:10",0.00
"Jul 13 2009 04:56:11",0.00
"Jul 13 2009 04:56:12",0.00
"Jul 13 2009 04:56:13",0.00
"Jul 13 2009 04:56:14",0.00
"Jul 13 2009 04:56:15",0.00
"Jul 13 2009 04:56:16",0.00
"Jul 13 2009 04:56:17",0.00
"Jul 13 2009 04:56:18",17.00
"Jul 13 2009 04:56:20",0.00
"Jul 13 2009 04:56:21",0.00
"Jul 13 2009 04:56:22",0.00
"Jul 13 2009 04:56:23",0.00
"Jul 13 2009 04:56:24",0.00
"Jul 13 2009 04:56:25",0.00
"Jul 13 2009 04:56:26",0.00
"Jul 13 2009 04:56:27",0.00
"Jul 13 2009 04:56:28",0.00
"Jul 13 2009 04:56:29",0.00
"Jul 13 2009 04:56:30",0.00
"Jul 13 2009 04:56:31",0.00
"Jul 13 2009 04:56:33",0.00
"Jul 13 2009 04:56:34",8.00
"Jul 13 2009 04:56:35",0.00
"Jul 13 2009 04:56:36",0.00
"Jul 13 2009 04:56:37",0.00
"Jul 13 2009 04:56:38",0.00
"Jul 13 2009 04:56:39",0.00
"Jul 13 2009 04:56:40",0.00
"Jul 13 2009 04:56:41",0.00
"Jul 13 2009 04:56:42",0.00
"Jul 13 2009 04:56:43",5.00
"Jul 13 2009 04:56:44",0.00
"Jul 13 2009 04:56:46",0.00
"Jul 13 2009 04:56:47",0.00
"Jul 13 2009 04:56:48",12.00
"Jul 13 2009 04:56:49",0.00
"Jul 13 2009 04:56:50",0.00
"Jul 13 2009 04:56:51",0.00
"Jul 13 2009 04:56:52",0.00
"Jul 13 2009 04:56:53",0.00
"Jul 13 2009 04:56:54",0.00
"Jul 13 2009 04:56:55",0.00
"Jul 13 2009 04:56:56",0.00
"Jul 13 2009 04:56:57",0.00
"Jul 13 2009 04:56:58",0.00
"Jul 13 2009 04:57:00",0.00
"Jul 13 2009 04:57:01",0.00
"Jul 13 2009 04:57:02",0.00
"Jul 13 2009 04:57:03",0.00
"Jul 13 2009 04:57:04",0.00
"Jul 13 2009 04:57:05",0.00
"Jul 13 2009 04:57:06",12.00
"Jul 13 2009 04:57:07",29.00
"Jul 13 2009 04:57:08",0.00
"Jul 13 2009 04:57:09",0.00
"Jul 13 2009 04:57:10",0.00
"Jul 13 2009 04:57:11",18.00
"Jul 13 2009 04:57:13",0.00
"Jul 13 2009 04:57:14",3.00
"Jul 13 2009 04:57:15",0.00
"Jul 13 2009 04:57:16",0.00
"Jul 13 2009 04:57:17",0.00
"Jul 13 2009 04:57:18",0.00
"Jul 13 2009 04:57:19",0.00
"Jul 13 2009 04:57:20",0.00
"Jul 13 2009 04:57:21",0.00
"Jul 13 2009 04:57:22",0.00
"Jul 13 2009 04:57:23",5.00
"Jul 13 2009 04:57:24",14.00
"Jul 13 2009 04:57:26",0.00
"Jul 13 2009 04:57:27",0.00
"Jul 13 2009 04:57:28",0.00
"Jul 13 2009 04:57:29",0.00
"Jul 13 2009 04:57:30",4.00
"Jul 13 2009 04:57:31",0.00
"Jul 13 2009 04:57:32",15.00
"Jul 13 2009 04:57:33",0.00
"Jul 13 2009 04:57:34",0.00
"Jul 13 2009 04:57:35",0.00
"Jul 13 2009 04:57:36",10.00
"Jul 13 2009 04:57:37",0.00
"Jul 13 2009 04:57:39",0.00
"Jul 13 2009 04:57:40",0.00
"Jul 13 2009 04:57:41",0.00
"Jul 13 2009 04:57:42",0.00
"Jul 13 2009 04:57:43",0.00
"Jul 13 2009 04:57:44",0.00
"Jul 13 2009 04:57:45",0.00
"Jul 13 2009 04:57:46",0.00
"Jul 13 2009 04:57:47",0.00
"Jul 13 2009 04:57:48",0.00
"Jul 13 2009 04:57:49",0.00
"Jul 13 2009 04:57:50",0.00
"Jul 13 2009 04:57:51",0.00
"Jul 13 2009 04:57:53",15.00
"Jul 13 2009 04:57:54",0.00
"Jul 13 2009 04:57:55",0.00
"Jul 13 2009 04:57:56",0.00
"Jul 13 2009 04:57:57",0.00
"Jul 13 2009 04:57:58",0.00
"Jul 13 2009 04:57:59",0.00
"Jul 13 2009 04:58:00",0.00
"Jul 13 2009 04:58:01",0.00
"Jul 13 2009 04:58:02",0.00
"Jul 13 2009 04:58:03",0.00
"Jul 13 2009 04:58:04",0.00
"Jul 13 2009 04:58:06",20.00
"Jul 13 2009 04:58:07",0.00
"Jul 13 2009 04:58:08",0.00
"Jul 13 2009 04:58:09",0.00
"Jul 13 2009 04:58:10",0.00
"Jul 13 2009 04:58:11",0.00
"Jul 13 2009 04:58:12",0.00
"Jul 13 2009 04:58:13",10.00
"Jul 13 2009 04:58:14",0.00
"Jul 13 2009 04:58:15",0.00
"Jul 13 2009 04:58:16",22.00
"Jul 13 2009 04:58:17",0.00
"Jul 13 2009 04:58:19",0.00
"Jul 13 2009 04:58:20",0.00
"Jul 13 2009 04:58:21",0.00
"Jul 13 2009 04:58:22",9.00
"Jul 13 2009 04:58:23",0.00
"Jul 13 2009 04:58:24",0.00
"Jul 13 2009 04:58:25",0.00
"Jul 13 2009 04:58:26",0.00
"Jul 13 2009 04:58:27",0.00
"Jul 13 2009 04:58:28",0.00
"Jul 13 2009 04:58:29",0.00
"Jul 13 2009 04:58:30",0.00
"Jul 13 2009 04:58:31",0.00
"Jul 13 2009 04:58:33",0.00
"Jul 13 2009 04:58:34",0.00
"Jul 13 2009 04:58:35",0.00
"Jul 13 2009 04:58:36",0.00
"Jul 13 2009 04:58:37",0.00
"Jul 13 2009 04:58:38",0.00
"Jul 13 2009 04:58:39",10.00
"Jul 13 2009 04:58:40",0.00
"Jul 13 2009 04:58:41",0.00
"Jul 13 2009 04:58:42",0.00
"Jul 13 2009 04:58:43",0.00
"Jul 13 2009 04:58:44",14.00
"Jul 13 2009 04:58:46",0.00
"Jul 13 2009 04:58:47",0.00
"Jul 13 2009 04:58:48",0.00
"Jul 13 2009 04:58:49",0.00
"Jul 13 2009 04:58:50",0.00
"Jul 13 2009 04:58:51",0.00
"Jul 13 2009 04:58:52",12.00
"Jul 13 2009 04:58:53",0.00
"Jul 13 2009 04:58:54",3.00
"Jul 13 2009 04:58:55",0.00
"Jul 13 2009 04:58:56",0.00
"Jul 13 2009 04:58:57",0.00
"Jul 13 2009 04:58:59",0.00
"Jul 13 2009 04:59:00",0.00
"Jul 13 2009 04:59:01",0.00
"Jul 13 2009 04:59:02",0.00
"Jul 13 2009 04:59:03",0.00
"Jul 13 2009 04:59:04",0.00
"Jul 13 2009 04:59:05",0.00
"Jul 13 2009 04:59:06",0.00
"Jul 13 2009 04:59:07",0.00
"Jul 13 2009 04:59:08",0.00
"Jul 13 2009 04:59:09",2.00
"Jul 13 2009 04:59:10",0.00
"Jul 13 2009 04:59:12",21.00
"Jul 13 2009 04:59:13",0.00
"Jul 13 2009 04:59:14",0.00
"Jul 13 2009 04:59:15",0.00
"Jul 13 2009 04:59:16",0.00
"Jul 13 2009 04:59:17",0.00
"Jul 13 2009 04:59:18",0.00
"Jul 13 2009 04:59:19",0.00
"Jul 13 2009 04:59:20",0.00
"Jul 13 2009 04:59:21",0.00
"Jul 13 2009 04:59:22",13.00
"Jul 13 2009 04:59:23",0.00
"Jul 13 2009 04:59:24",0.00
"Jul 13 2009 04:59:26",0.00
"Jul 13 2009 04:59:27",27.00
"Jul 13 2009 04:59:28",2.00
"Jul 13 2009 04:59:29",0.00
"Jul 13 2009 04:59:30",0.00
"Jul 13 2009 04:59:31",10.00
"Jul 13 2009 04:59:32",21.00
"Jul 13 2009 04:59:33",0.00
"Jul 13 2009 04:59:34",0.00
"Jul 13 2009 04:59:35",0.00
"Jul 13 2009 04:59:36",0.00
"Jul 13 2009 04:59:37",0.00
"Jul 13 2009 04:59:39",2.00
"Jul 13 2009 04:59:40",0.00
"Jul 13 2009 04:59:41",0.00
"Jul 13 2009 04:59:42",0.00
"Jul 13 2009 04:59:43",0.00
"Jul 13 2009 04:59:44",12.00
"Jul 13 2009 04:59:45",0.00
"Jul 13 2009 04:59:46",0.00
"Jul 13 2009 04:59:47",0.00
"Jul 13 2009 04:59:48",0.00
"Jul 13 2009 04:59:49",0.00
"Jul 13 2009 04:59:50",0.00
"Jul 13 2009 04:59:52",0.00
"Jul 13 2009 04:59:53",0.00
"Jul 13 2009 04:59:54",0.00
"Jul 13 2009 04:59:55",0.00
"Jul 13 2009 04:59:56",0.00
"Jul 13 2009 04:59:57",0.00
"Jul 13 2009 04:59:58",0.00
"Jul 13 2009 04:59:59",0.00
"Jul 13 2009 05:00:00",26.00
"Jul 13 2009 05:00:01",0.00
"Jul 13 2009 05:00:02",0.00
"Jul 13 2009 05:00:03",0.00
"Jul 13 2009 05:00:04",0.00
"Jul 13 2009 05:00:06",0.00
"Jul 13 2009 05:00:07",0.00
"Jul 13 2009 05:00:08",0.00
"Jul 13 2009 05:00:09",31.00
"Jul 13 2009 05:00:10",0.00
"Jul 13 2009 05:00:11",0.00
"Jul 13 2009 05:00:12",1.00
"Jul 13 2009 05:00:13",0.00
"Jul 13 2009 05:00:14",0.00
"Jul 13 2009 05:00:15",0.00
"Jul 13 2009 05:00:16",0.00
"Jul 13 2009 05:00:17",0.00
"Jul 13 2009 05:00:19",0.00
"Jul 13 2009 05:00:20",0.00
"Jul 13 2009 05:00:21",0.00
"Jul 13 2009 05:00:22",0.00
"Jul 13 2009 05:00:23",1.00
"Jul 13 2009 05:00:24",0.00
"Jul 13 2009 05:00:25",0.00
"Jul 13 2009 05:00:26",0.00
"Jul 13 2009 05:00:27",0.00
"Jul 13 2009 05:00:28",0.00
"Jul 13 2009 05:00:29",0.00
"Jul 13 2009 05:00:30",0.00
"Jul 13 2009 05:00:32",0.00
"Jul 13 2009 05:00:33",0.00
"Jul 13 2009 05:00:34",0.00
"Jul 13 2009 05:00:35",0.00
"Jul 13 2009 05:00:36",0.00
"Jul 13 2009 05:00:37",0.00
"Jul 13 2009 05:00:38",0.00
"Jul 13 2009 05:00:39",0.00
"Jul 13 2009 05:00:40",0.00
"Jul 13 2009 05:00:41",0.00
"Jul 13 2009 05:00:42",0.00
"Jul 13 2009 05:00:43",16.00
"Jul 13 2009 05:00:44",0.00
"Jul 13 2009 05:00:46",32.00
"Jul 13 2009 05:00:47",0.00
"Jul 13 2009 05:00:48",0.00
"Jul 13 2009 05:00:49",0.00
"Jul 13 2009 05:00:50",0.00
"Jul 13 2009 05:00:51",0.00
"Jul 13 2009 05:00:52",0.00
"Jul 13 2009 05:00:53",0.00
"Jul 13 2009 05:00:54",0.00
"Jul 13 2009 05:00:55",0.00
"Jul 13 2009 05:00:56",5.00
"Jul 13 2009 05:00:57",0.00
"Jul 13 2009 05:00:59",0.00
"Jul 13 2009 05:01:00",0.00
"Jul 13 2009 05:01:01",0.00
"Jul 13 2009 05:01:02",0.00
"Jul 13 2009 05:01:03",0.00
"Jul 13 2009 05:01:04",0.00
"Jul 13 2009 05:01:05",0.00
"Jul 13 2009 05:01:06",11.00
"Jul 13 2009 05:01:07",0.00
"Jul 13 2009 05:01:08",0.00
"Jul 13 2009 05:01:09",0.00
"Jul 13 2009 05:01:10",0.00
"Jul 13 2009 05:01:11",0.00
"Jul 13 2009 05:01:13",0.00
"Jul 13 2009 05:01:14",0.00
"Jul 13 2009 05:01:15",0.00
"Jul 13 2009 05:01:16",0.00
"Jul 13 2009 05:01:17",0.00
"Jul 13 2009 05:01:18",0.00
"Jul 13 2009 05:01:19",0.00
"Jul 13 2009 05:01:20",0.00
"Jul 13 2009 05:01:21",0.00
"Jul 13 2009 05:01:22",0.00
"Jul 13 2009 05:01:23",0.00
"Jul 13 2009 05:01:24",0.00
"Jul 13 2009 05:01:26",0.00
"Jul 13 2009 05:01:27",0.00
"Jul 13 2009 05:01:28",0.00
"Jul 13 2009 05:01:29",0.00
"Jul 13 2009 05:01:30",0.00
"Jul 13 2009 05:01:31",0.00
"Jul 13 2009 05:01:32",0.00
"Jul 13 2009 05:01:33",2.00
"Jul 13 2009 05:01:34",0.00
"Jul 13 2009 05:01:35",0.00
"Jul 13 2009 05:01:36",29.00
"Jul 13 2009 05:01:37",0.00
"Jul 13 2009 05:01:39",0.00
"Jul 13 2009 05:01:40",0.00
"Jul 13 2009 05:01:41",0.00
"Jul 13 2009 05:01:42",0.00
"Jul 13 2009 05:01:43",0.00
"Jul 13 2009 05:01:44",0.00
"Jul 13 2009 05:01:45",7.00
"Jul 13 2009 05:01:46",0.00
"Jul 13 2009 05:01:47",0.00
"Jul 13 2009 05:01:48",0.00
"Jul 13 2009 05:01:49",0.00
"Jul 13 2009 05:01:50",0.00
"Jul 13 2009 05:01:51",0.00
"Jul 13 2009 05:01:53",0.00
"Jul 13 2009 05:01:54",23.00
"Jul 13 2009 05:01:55",0.00
"Jul 13 2009 05:01:56",0.00
"Jul 13 2009 05:01:57",0.00
"Jul 13 2009 05:01:58",5.00
"Jul 13 2009 05:01:59",0.00
"Jul 13 2009 05:02:00",0.00
"Jul 13 2009 05:02:01",0.00
"Jul 13 2009 05:02:02",0.00
"Jul 13 2009 05:02:03",0.00
"Jul 13 2009 05:02:04",0.00
"Jul 13 2009 05:02:06",0.00
"Jul 13 2009 05:02:07",5.00
"Jul 13 2009 05:02:08",0.00
"Jul 13 2009 05:02:09",0.00
"Jul 13 2009 05:02:10",0.00
"Jul 13 2009 05:02:11",0.00
"Jul 13 2009 05:02:12",0.00
"Jul 13 2009 05:02:13",0.00
"Jul 13 2009 05:02:14",0.00
"Jul 13 2009 05:02:15",0.00
"Jul 13 2009 05:02:16",0.00
"Jul 13 2009 05:02:17",0.00
"Jul 13 2009 05:02:18",0.00
"Jul 13 2009 05:02:20",0.00
"Jul 13 2009 05:02:21",0.00
"Jul 13 2009 05:02:22",0.00
"Jul 13 2009 05:02:23",0.00
"Jul 13 2009 05:02:24",0.00
"Jul 13 2009 05:02:25",0.00
"Jul 13 2009 05:02:26",0.00
"Jul 13 2009 05:02:27",0.00
"Jul 13 2009 05:02:28",28.00
"Jul 13 2009 05:02:29",0.00
"Jul 13 2009 05:02:30",0.00
"Jul 13 2009 05:02:31",0.00
"Jul 13 2009 05:02:33",0.00
"Jul 13 2009 05:02:34",0.00
"Jul 13 2009 05:02:35",0.00
"Jul 13 2009 05:02:36",0.00
"Jul 13 2009 05:02:37",0.00
"Jul 13 2009 05:02:38",1.00
"Jul 13 2009 05:02:39",0.00
"Jul 13 2009 05:02:40",1.00
"Jul 13 2009 05:02:41",0.00
"Jul 13 2009 05:02:42",0.00
"Jul 13 2009 05:02:43",0.00
"Jul 13 2009 05:02:44",0.00
"Jul 13 2009 05:02:46",0.00
"Jul 13 2009 05:02:47",0.00
"Jul 13 2009 05:02:48",0.00
"Jul 13 2009 05:02:49",0.00
"Jul 13 2009 05:02:50",0.00
"Jul 13 2009 05:02:51",0.00
"Jul 13 2009 05:02:52",9.00
"Jul 13 2009 05:02:53",0.00
"Jul 13 2009 05:02:54",0.00
"Jul 13 2009 05:02:55",0.00
"Jul 13 2009 05:02:56",0.00
"Jul 13 2009 05:02:57",10.00
"Jul 13 2009 05:02:58",0.00
"Jul 13 2009 05:03:00",0.00
"Jul 13 2009 05:03:01",11.00
"Jul 13 2009 05:03:02",0.00
"Jul 13 2009 05:03:03",0.00
"Jul 13 2009 05:03:04",0.00
"Jul 13 2009 05:03:05",0.00
"Jul 13 2009 05:03:06",0.00
"Jul 13 2009 05:03:07",0.00
"Jul 13 2009 05:03:08",0.00
"Jul 13 2009 05:03:09",0.00
"Jul 13 2009 05:03:10",0.00
"Jul 13 2009 05:03:11",0.00
"Jul 13 2009 05:03:13",0.00
"Jul 13 2009 05:03:14",0.00
"Jul 13 2009 05:03:15",0.00
"Jul 13 2009 05:03:16",0.00
"Jul 13 2009 05:03:17",6.00
"Jul 13 2009 05:03:18",10.00
"Jul 13 2009 05:03:19",0.00
"Jul 13 2009 05:03:20",0.00
"Jul 13 2009 05:03:21",0.00
"Jul 13 2009 05:03:22",0.00
"Jul 13 2009 05:03:23",0.00
"Jul 13 2009 05:03:24",0.00
"Jul 13 2009 05:03:26",0.00
"Jul 13 2009 05:03:27",12.00
"Jul 13 2009 05:03:28",0.00
"Jul 13 2009 05:03:29",0.00
"Jul 13 2009 05:03:30",0.00
"Jul 13 2009 05:03:31",27.00
"Jul 13 2009 05:03:32",0.00
"Jul 13 2009 05:03:33",0.00
"Jul 13 2009 05:03:34",20.00
"Jul 13 2009 05:03:35",0.00
"Jul 13 2009 05:03:36",25.00
"Jul 13 2009 05:03:37",5.00
"Jul 13 2009 05:03:38",19.00
"Jul 13 2009 05:03:40",0.00
"Jul 13 2009 05:03:41",0.00
"Jul 13 2009 05:03:42",0.00
"Jul 13 2009 05:03:43",0.00
"Jul 13 2009 05:03:44",0.00
"Jul 13 2009 05:03:45",0.00
"Jul 13 2009 05:03:46",0.00
"Jul 13 2009 05:03:47",0.00
"Jul 13 2009 05:03:48",0.00
"Jul 13 2009 05:03:49",0.00
"Jul 13 2009 05:03:50",0.00
"Jul 13 2009 05:03:51",0.00
"Jul 13 2009 05:03:53",0.00
"Jul 13 2009 05:03:54",0.00
"Jul 13 2009 05:03:55",0.00
"Jul 13 2009 05:03:56",0.00
"Jul 13 2009 05:03:57",0.00
"Jul 13 2009 05:03:58",0.00
"Jul 13 2009 05:03:59",0.00
"Jul 13 2009 05:04:00",0.00
"Jul 13 2009 05:04:01",0.00
"Jul 13 2009 05:04:02",0.00
"Jul 13 2009 05:04:03",0.00
"Jul 13 2009 05:04:04",0.00
"Jul 13 2009 05:04:06",0.00
"Jul 13 2009 05:04:07",0.00
"Jul 13 2009 05:04:08",0.00
"Jul 13 2009 05:04:09",0.00
"Jul 13 2009 05:04:10",0.00
"Jul 13 2009 05:04:11",0.00
"Jul 13 2009 05:04:12",0.00
"Jul 13 2009 05:04:13",0.00
"Jul 13 2009 05:04:14",0.00
"Jul 13 2009 05:04:15",0.00
"Jul 13 2009 05:04:16",0.00
"Jul 13 2009 05:04:17",0.00
"Jul 13 2009 05:04:18",0.00
"Jul 13 2009 05:04:20",0.00
"Jul 13 2009 05:04:21",0.00
"Jul 13 2009 05:04:22",0.00
"Jul 13 2009 05:04:23",0.00
"Jul 13 2009 05:04:24",7.00
"Jul 13 2009 05:04:25",0.00
"Jul 13 2009 05:04:26",0.00
"Jul 13 2009 05:04:27",0.00
"Jul 13 2009 05:04:28",9.00
"Jul 13 2009 05:04:29",0.00
"Jul 13 2009 05:04:30",0.00
"Jul 13 2009 05:04:31",0.00
"Jul 13 2009 05:04:33",0.00
"Jul 13 2009 05:04:34",7.00
"Jul 13 2009 05:04:35",21.00
"Jul 13 2009 05:04:36",20.00
"Jul 13 2009 05:04:37",0.00
"Jul 13 2009 05:04:38",0.00
"Jul 13 2009 05:04:39",0.00
"Jul 13 2009 05:04:40",0.00
"Jul 13 2009 05:04:41",0.00
"Jul 13 2009 05:04:42",0.00
